ID,Form_ID,Form,Cognateset_ID,Doubt,Cognate_Detection_Method,Source,Alignment,Alignment_Method,Alignment_Source
3-1-74-1,3-1-74,ɲɛ̌yⁿ,meal-None,false,expert,Hantgan2018,,,
4-1-70-1,4-1-70,ɲɛ̌yⁿ,meal-None,false,expert,Hantgan2018,,,
5-1-72-1,5-1-72,pánáŋgè,meal-None,false,expert,Hantgan2018,,,
18-1-70-1,18-1-70,tunngu,meal-None,false,expert,Hantgan2018,,,
6-1-76-1,6-1-76,ɲǎ:,meal-None,false,expert,Hantgan2018,,,
19-1-61-1,19-1-61,kùw,meal-None,false,expert,Hantgan2018,,,
7-1-72-1,7-1-72,ɲâ:,meal-None,false,expert,Hantgan2018,,,
8-1-73-1,8-1-73,mànâ:,meal-None,false,expert,Hantgan2018,,,
9-1-76-1,9-1-76,ɲǎ:,meal-None,false,expert,Hantgan2018,,,
20-1-70-1,20-1-70,ɲà:,meal-None,false,expert,Hantgan2018,,,
10-1-75-1,10-1-75,já:,meal-None,false,expert,Hantgan2018,,,
22-1-68-1,22-1-68,hàwrò,meal-None,false,expert,Hantgan2018,,,
11-1-75-1,11-1-75,zá,meal-None,false,expert,Hantgan2018,,,
12-1-75-1,12-1-75,ɲà:ŋgè,meal-None,false,expert,Hantgan2018,,,
14-1-74-1,14-1-74,jáá,meal-None,false,expert,Hantgan2018,,,
15-1-75-1,15-1-75,lɛ́,meal-None,false,expert,Hantgan2018,,,
16-1-74-1,16-1-74,zá,meal-None,false,expert,Hantgan2018,,,
17-1-74-1,17-1-74,jâ:,meal-None,false,expert,Hantgan2018,,,
2-1-58-1,2-1-58,sogo,meat-None,false,expert,Hantgan2018,,,
1-1-77-1,1-1-77,ŋàwⁿ,meat-None,false,expert,Hantgan2018,,,
3-1-75-1,3-1-75,nàmâ:,meat-None,false,expert,Hantgan2018,,,
4-1-71-1,4-1-71,nàwⁿâ:,meat-None,false,expert,Hantgan2018,,,
5-1-73-1,5-1-73,námà,meat-None,false,expert,Hantgan2018,,,
18-1-71-1,18-1-71,teew,meat-None,false,expert,Hantgan2018,,,
6-1-77-1,6-1-77,nɔ̀wⁿɔ́,meat-None,false,expert,Hantgan2018,,,
19-1-62-1,19-1-62,tō,meat-None,false,expert,Hantgan2018,,,
7-1-73-1,7-1-73,námà,meat-None,false,expert,Hantgan2018,,,
8-1-74-1,8-1-74,nàmâ:,meat-None,false,expert,Hantgan2018,,,
9-1-77-1,9-1-77,nàmâ,meat-None,false,expert,Hantgan2018,,,
20-1-71-1,20-1-71,nàmà,meat-None,false,expert,Hantgan2018,,,
10-1-76-1,10-1-76,nàwⁿá,meat-None,false,expert,Hantgan2018,,,
21-1-67-1,21-1-67,hâm,meat-None,false,expert,Hantgan2018,,,
22-1-69-1,22-1-69,hámó,meat-None,false,expert,Hantgan2018,,,
11-1-76-1,11-1-76,nàmá,meat-None,false,expert,Hantgan2018,,,
12-1-76-1,12-1-76,námá,meat-None,false,expert,Hantgan2018,,,
13-1-72-1,13-1-72,nɔ̀wⁿɔ́,meat-None,false,expert,Hantgan2018,,,
14-1-75-1,14-1-75,nàmá,meat-None,false,expert,Hantgan2018,,,
15-1-76-1,15-1-76,nàwⁿá,meat-None,false,expert,Hantgan2018,,,
16-1-75-1,16-1-75,nàmà,meat-None,false,expert,Hantgan2018,,,
17-1-75-1,17-1-75,nàwⁿá,meat-None,false,expert,Hantgan2018,,,
2-1-59-1,2-1-59,fúrá,medicine-None,false,expert,Hantgan2018,,,
1-1-78-1,1-1-78,bùrⁿà,medicine-None,false,expert,Hantgan2018,,,
3-1-76-1,3-1-76,àyâ:,medicine-None,false,expert,Hantgan2018,,,
4-1-72-1,4-1-72,àyâ:,medicine-None,false,expert,Hantgan2018,,,
5-1-74-1,5-1-74,tílíŋgè,medicine-None,false,expert,Hantgan2018,,,
18-1-72-1,18-1-72,lekki,medicine-None,false,expert,Hantgan2018,,,
19-1-63-1,19-1-63,jūgū,medicine-None,false,expert,Hantgan2018,,,
7-1-74-1,7-1-74,jóŋgù,medicine-None,false,expert,Hantgan2018,,,
8-1-75-1,8-1-75,dágù:,medicine-None,false,expert,Hantgan2018,,,
9-1-78-1,9-1-78,ó:,medicine-None,false,expert,Hantgan2018,,,
20-1-72-1,20-1-72,ílé:-ŋgé,medicine-None,false,expert,Hantgan2018,,,
10-1-77-1,10-1-77,lǒy,medicine-None,false,expert,Hantgan2018,,,
11-1-77-1,11-1-77,óé,medicine-None,false,expert,Hantgan2018,,,
13-1-73-1,13-1-73,lǒ,medicine-None,false,expert,Hantgan2018,,,
14-1-76-1,14-1-76,nǒw,medicine-None,false,expert,Hantgan2018,,,
15-1-77-1,15-1-77,àyⁿá,medicine-None,false,expert,Hantgan2018,,,
16-1-76-1,16-1-76,ɔ́yⁿ,medicine-None,false,expert,Hantgan2018,,,
17-1-76-1,17-1-76,lǒ:,medicine-None,false,expert,Hantgan2018,,,
1-1-79-1,1-1-79,níyɛ́,milk-None,false,expert,Hantgan2018,,,
3-1-77-1,3-1-77,ɛ́mmɛ̀yⁿ,milk-None,false,expert,Hantgan2018,,,
4-1-73-1,4-1-73,ɛ́wⁿɛ̀yⁿ,milk-None,false,expert,Hantgan2018,,,
5-1-75-1,5-1-75,ʔɛ̀mɛ̀-ŋgè,milk-None,false,expert,Hantgan2018,,,
18-1-73-1,18-1-73,kosam,milk-None,false,expert,Hantgan2018,,,
6-1-78-1,6-1-78,ɛ̂m,milk-None,false,expert,Hantgan2018,,,
19-1-64-1,19-1-64,sɔ̄gɔ̄,milk-None,false,expert,Hantgan2018,,,
7-1-75-1,7-1-75,ɛ́mɛ́,milk-None,false,expert,Hantgan2018,,,
8-1-76-1,8-1-76,ɛ́mɛ̀:,milk-None,false,expert,Hantgan2018,,,
9-1-79-1,9-1-79,ɛ́mɛ̂,milk-None,false,expert,Hantgan2018,,,
20-1-73-1,20-1-73,ɛ́mɛ́:-ŋgé,milk-None,false,expert,Hantgan2018,,,
10-1-78-1,10-1-78,ɛ̂m,milk-None,false,expert,Hantgan2018,,,
21-1-68-1,21-1-68,wà:,milk-None,false,expert,Hantgan2018,,,
22-1-70-1,22-1-70,wà:,milk-None,false,expert,Hantgan2018,,,
11-1-78-1,11-1-78,ɛ́mnɛ́,milk-None,false,expert,Hantgan2018,,,
12-1-77-1,12-1-77,ɛ̀mɛ̀-ŋgè,milk-None,false,expert,Hantgan2018,,,
13-1-74-1,13-1-74,írí,milk-None,false,expert,Hantgan2018,,,
14-1-77-1,14-1-77,ém,milk-None,false,expert,Hantgan2018,,,
15-1-78-1,15-1-78,ɛ̂m,milk-None,false,expert,Hantgan2018,,,
16-1-77-1,16-1-77,ɛ́mɛ́,milk-None,false,expert,Hantgan2018,,,
17-1-77-1,17-1-77,ɛ̂m,milk-None,false,expert,Hantgan2018,,,
1-1-80-1,1-1-80,dɛ́mɛ̀,millet-None,false,expert,Hantgan2018,,,
3-1-78-1,3-1-78,yû:,millet-None,false,expert,Hantgan2018,,,
4-1-74-1,4-1-74,yû:,millet-None,false,expert,Hantgan2018,,,
5-1-76-1,5-1-76,sé:-ŋgè,millet-None,false,expert,Hantgan2018,,,
18-1-74-1,18-1-74,gawri,millet-None,false,expert,Hantgan2018,,,
6-1-79-1,6-1-79,ɲú:,millet-None,false,expert,Hantgan2018,,,
19-1-65-1,19-1-65,pīⁿ,millet-None,false,expert,Hantgan2018,,,
7-1-76-1,7-1-76,sé:-ŋgè,millet-None,false,expert,Hantgan2018,,,
8-1-77-1,8-1-77,yó-ŋgó,millet-None,false,expert,Hantgan2018,,,
9-1-80-1,9-1-80,yû:,millet-None,false,expert,Hantgan2018,,,
20-1-74-1,20-1-74,sè:ŋgè,millet-None,false,expert,Hantgan2018,,,
10-1-79-1,10-1-79,yú:,millet-None,false,expert,Hantgan2018,,,
22-1-71-1,22-1-71,hèynò,millet-None,false,expert,Hantgan2018,,,
21-1-69-1,21-1-69,hàynì,millet-None,false,expert,Hantgan2018,,,
11-1-79-1,11-1-79,yɔ́,millet-None,false,expert,Hantgan2018,,,
12-1-78-1,12-1-78,yò:-gè,millet-None,false,expert,Hantgan2018,,,
13-1-75-1,13-1-75,ɲú:,millet-None,false,expert,Hantgan2018,,,
14-1-78-1,14-1-78,yúú,millet-None,false,expert,Hantgan2018,,,
15-1-79-1,15-1-79,yú,millet-None,false,expert,Hantgan2018,,,
16-1-78-1,16-1-78,yú:,millet-None,false,expert,Hantgan2018,,,
17-1-78-1,17-1-78,yǔ:,millet-None,false,expert,Hantgan2018,,,
2-1-60-1,2-1-60,cíyè,money-None,false,expert,Hantgan2018,,,
1-1-81-1,1-1-81,tɔ́wⁿ,money-None,false,expert,Hantgan2018,,,
3-1-79-1,3-1-79,kɛ̀rɛ̂y,money-None,false,expert,Hantgan2018,,,
4-1-75-1,4-1-75,cɛ̀rɛ̂y,money-None,false,expert,Hantgan2018,,,
5-1-77-1,5-1-77,tɔ̀ndígè,money-None,false,expert,Hantgan2018,,,
18-1-75-1,18-1-75,kaalisi,money-None,false,expert,Hantgan2018,,,
6-1-80-1,6-1-80,bú:dù,money-None,false,expert,Hantgan2018,,,
19-1-66-1,19-1-66,wálɛ̄wⁿ,money-None,false,expert,Hantgan2018,,,
7-1-77-1,7-1-77,bú:rù,money-None,false,expert,Hantgan2018,,,
8-1-78-1,8-1-78,kèlû:,money-None,false,expert,Hantgan2018,,,
9-1-81-1,9-1-81,kɛ̌:rɛ̂,money-None,false,expert,Hantgan2018,,,
20-1-75-1,20-1-75,wálé,money-None,false,expert,Hantgan2018,,,
10-1-80-1,10-1-80,bú:dù,money-None,false,expert,Hantgan2018,,,
21-1-70-1,21-1-70,lɔ̀wrú,money-None,false,expert,Hantgan2018,,,
22-1-72-1,22-1-72,nò:rò,money-None,false,expert,Hantgan2018,,,
11-1-80-1,11-1-80,bú:dù,money-None,false,expert,Hantgan2018,,,
12-1-79-1,12-1-79,cɛ́lɛ́ŋgɛ́,money-None,false,expert,Hantgan2018,,,
13-1-76-1,13-1-76,bú:dú,money-None,false,expert,Hantgan2018,,,
14-1-79-1,14-1-79,búùdù,money-None,false,expert,Hantgan2018,,,
15-1-80-1,15-1-80,cárdì,money-None,false,expert,Hantgan2018,,,
16-1-79-1,16-1-79,bú:dù,money-None,false,expert,Hantgan2018,,,
17-1-79-1,17-1-79,bú:dù,money-None,false,expert,Hantgan2018,,,
2-1-61-1,2-1-61,káló,moon-None,false,expert,Hantgan2018,,,
1-1-82-1,1-1-82,ɥìyɛ̀,moon-None,false,expert,Hantgan2018,,,
3-1-80-1,3-1-80,wǎ:,moon-None,false,expert,Hantgan2018,,,
4-1-76-1,4-1-76,ùwɔ́,moon-None,false,expert,Hantgan2018,,,
5-1-78-1,5-1-78,yá: sìmà,moon-None,false,expert,Hantgan2018,,,
18-1-76-1,18-1-76,lewru,moon-None,false,expert,Hantgan2018,,,
6-1-81-1,6-1-81,ɛ̌:,moon-None,false,expert,Hantgan2018,,,
7-1-78-1,7-1-78,wɛ̂:,moon-None,false,expert,Hantgan2018,,,
8-1-79-1,8-1-79,sà:gé,moon-None,false,expert,Hantgan2018,,,
9-1-82-1,9-1-82,wǎ:,moon-None,false,expert,Hantgan2018,,,
20-1-76-1,20-1-76,wɛ̀:,moon-None,false,expert,Hantgan2018,,,
10-1-81-1,10-1-81,ɛ̌:,moon-None,false,expert,Hantgan2018,,,
21-1-71-1,21-1-71,hàndú,moon-None,false,expert,Hantgan2018,,,
22-1-73-1,22-1-73,hàndò,moon-None,false,expert,Hantgan2018,,,
11-1-81-1,11-1-81,swǎ:,moon-None,false,expert,Hantgan2018,,,
12-1-80-1,12-1-80,éŋání,moon-None,false,expert,Hantgan2018,,,
13-1-77-1,13-1-77,ɔ̌:,moon-None,false,expert,Hantgan2018,,,
14-1-80-1,14-1-80,ììyɛ́,moon-None,false,expert,Hantgan2018,,,
15-1-81-1,15-1-81,ìwá,moon-None,false,expert,Hantgan2018,,,
16-1-80-1,16-1-80,swà:,moon-None,false,expert,Hantgan2018,,,
17-1-80-1,17-1-80,yè: píl,moon-None,false,expert,Hantgan2018,,,
2-1-62-1,2-1-62,mìsírí,mosque-None,false,expert,Hantgan2018,,,
1-1-83-1,1-1-83,míírù,mosque-None,false,expert,Hantgan2018,,,
3-1-81-1,3-1-81,mísí:dè,mosque-None,false,expert,Hantgan2018,,,
5-1-79-1,5-1-79,mínjílì,mosque-None,false,expert,Hantgan2018,,,
18-1-77-1,18-1-77,misiide,mosque-None,false,expert,Hantgan2018,,,
6-1-82-1,6-1-82,mísí:dɛ̀,mosque-None,false,expert,Hantgan2018,,,
19-1-67-1,19-1-67,mìsírí,mosque-None,false,expert,Hantgan2018,,,
7-1-79-1,7-1-79,sándó góndó,mosque-None,false,expert,Hantgan2018,,,
8-1-80-1,8-1-80,mìsídèŋgè,mosque-None,false,expert,Hantgan2018,,,
20-1-77-1,20-1-77,mìnjìlì,mosque-None,false,expert,Hantgan2018,,,
22-1-74-1,22-1-74,jìŋgìrò,mosque-None,false,expert,Hantgan2018,,,
21-1-72-1,21-1-72,mísí:dè,mosque-None,false,expert,Hantgan2018,,,
11-1-82-1,11-1-82,mísìrɛ̀,mosque-None,false,expert,Hantgan2018,,,
13-1-78-1,13-1-78,mísídɛ́,mosque-None,false,expert,Hantgan2018,,,
14-1-81-1,14-1-81,sɛ̀nɛ̀ gìnɛ́,mosque-None,false,expert,Hantgan2018,,,
15-1-82-1,15-1-82,mìsí:lè,mosque-None,false,expert,Hantgan2018,,,
16-1-81-1,16-1-81,mísìdɛ̀,mosque-None,false,expert,Hantgan2018,,,
17-1-81-1,17-1-81,mísì:dɛ̀,mosque-None,false,expert,Hantgan2018,,,
2-1-63-1,2-1-63,bá músó,mother-None,false,expert,Hantgan2018,,,
1-1-84-1,1-1-84,ŋìyⁿà,mother-None,false,expert,Hantgan2018,,,
3-1-82-1,3-1-82,nàrⁿá,mother-None,false,expert,Hantgan2018,,,
5-1-80-1,5-1-80,nì-nì,mother-None,false,expert,Hantgan2018,,,
18-1-78-1,18-1-78,inniraa-ɗo,mother-None,false,expert,Hantgan2018,,,
6-1-83-1,6-1-83,nǎ:,mother-None,false,expert,Hantgan2018,,,
19-1-68-1,19-1-68,nàwⁿ,mother-None,false,expert,Hantgan2018,,,
7-1-80-1,7-1-80,ní:,mother-None,false,expert,Hantgan2018,,,
8-1-81-1,8-1-81,nǐ:,mother-None,false,expert,Hantgan2018,,,
9-1-83-1,9-1-83,dě:,mother-None,false,expert,Hantgan2018,,,
20-1-78-1,20-1-78,ní:,mother-None,false,expert,Hantgan2018,,,
10-1-82-1,10-1-82,nǎ:,mother-None,false,expert,Hantgan2018,,,
21-1-73-1,21-1-73,yⁿâ:,mother-None,false,expert,Hantgan2018,,,
22-1-75-1,22-1-75,ɲâ,mother-None,false,expert,Hantgan2018,,,
11-1-83-1,11-1-83,nàrⁿá,mother-None,false,expert,Hantgan2018,,,
12-1-81-1,12-1-81,nɛ̀nɛ̀,mother-None,false,expert,Hantgan2018,,,
13-1-79-1,13-1-79,ìnǎ:,mother-None,false,expert,Hantgan2018,,,
14-1-82-1,14-1-82,nnáá,mother-None,false,expert,Hantgan2018,,,
15-1-83-1,15-1-83,ná,mother-None,false,expert,Hantgan2018,,,
16-1-82-1,16-1-82,nì:,mother-None,false,expert,Hantgan2018,,,
17-1-82-1,17-1-82,ná:,mother-None,false,expert,Hantgan2018,,,
1-1-85-1,1-1-85,ŋìì,mouse-None,false,expert,Hantgan2018,,,
3-1-83-1,3-1-83,ôm,mouse-None,false,expert,Hantgan2018,,,
4-1-77-1,4-1-77,ôm,mouse-None,false,expert,Hantgan2018,,,
5-1-81-1,5-1-81,ɲà:yè,mouse-None,false,expert,Hantgan2018,,,
18-1-79-1,18-1-79,doombru,mouse-None,false,expert,Hantgan2018,,,
6-1-84-1,6-1-84,jì jùwⁿó,mouse-None,false,expert,Hantgan2018,,,
19-1-69-1,19-1-69,ɲīnā,mouse-None,false,expert,Hantgan2018,,,
7-1-81-1,7-1-81,swá:,mouse-None,false,expert,Hantgan2018,,,
8-1-82-1,8-1-82,òê:,mouse-None,false,expert,Hantgan2018,,,
9-1-84-1,9-1-84,órî,mouse-None,false,expert,Hantgan2018,,,
20-1-79-1,20-1-79,swá:,mouse-None,false,expert,Hantgan2018,,,
10-1-83-1,10-1-83,ò ǒy,mouse-None,false,expert,Hantgan2018,,,
21-1-74-1,21-1-74,kěŋ,mouse-None,false,expert,Hantgan2018,,,
22-1-76-1,22-1-76,kèŋò,mouse-None,false,expert,Hantgan2018,,,
11-1-84-1,11-1-84,óé,mouse-None,false,expert,Hantgan2018,,,
12-1-82-1,12-1-82,sìyà,mouse-None,false,expert,Hantgan2018,,,
13-1-80-1,13-1-80,ŋ̀kúrú,mouse-None,false,expert,Hantgan2018,,,
15-1-84-1,15-1-84,ěyⁿ,mouse-None,false,expert,Hantgan2018,,,
16-1-83-1,16-1-83,óyè,mouse-None,false,expert,Hantgan2018,,,
17-1-83-1,17-1-83,ǎy,mouse-None,false,expert,Hantgan2018,,,
2-1-64-1,2-1-64,dábárá,mouth-None,false,expert,Hantgan2018,,,
1-1-86-1,1-1-86,nɔ̀wⁿ,mouth-None,false,expert,Hantgan2018,,,
3-1-84-1,3-1-84,mbǔ:,mouth-None,false,expert,Hantgan2018,,,
4-1-78-1,4-1-78,mǒ:,mouth-None,false,expert,Hantgan2018,,,
5-1-82-1,5-1-82,tònì,mouth-None,false,expert,Hantgan2018,,,
18-1-80-1,18-1-80,hunduko,mouth-None,false,expert,Hantgan2018,,,
6-1-85-1,6-1-85,ká:,mouth-None,false,expert,Hantgan2018,,,
19-1-70-1,19-1-70,lɔ̄gū,mouth-None,false,expert,Hantgan2018,,,
7-1-82-1,7-1-82,dónì,mouth-None,false,expert,Hantgan2018,,,
8-1-83-1,8-1-83,ìbí-ŋgé,mouth-None,false,expert,Hantgan2018,,,
9-1-85-1,9-1-85,nɔ̌:,mouth-None,false,expert,Hantgan2018,,,
20-1-80-1,20-1-80,dòn,mouth-None,false,expert,Hantgan2018,,,
10-1-84-1,10-1-84,ká:,mouth-None,false,expert,Hantgan2018,,,
21-1-75-1,21-1-75,míyⁿɛ̀,mouth-None,false,expert,Hantgan2018,,,
22-1-77-1,22-1-77,míyⁿó,mouth-None,false,expert,Hantgan2018,,,
11-1-85-1,11-1-85,m̀bùgɔ́,mouth-None,false,expert,Hantgan2018,,,
12-1-83-1,12-1-83,ɔ̀mɔ̀,mouth-None,false,expert,Hantgan2018,,,
13-1-81-1,13-1-81,káⁿ,mouth-None,false,expert,Hantgan2018,,,
14-1-83-1,14-1-83,kɛ̀nnɛ́,mouth-None,false,expert,Hantgan2018,,,
15-1-85-1,15-1-85,ká,mouth-None,false,expert,Hantgan2018,,,
16-1-84-1,16-1-84,cɛ́nɛ́,mouth-None,false,expert,Hantgan2018,,,
17-1-84-1,17-1-84,kɛ̀nɛ́,mouth-None,false,expert,Hantgan2018,,,
2-1-65-1,2-1-65,tɔɡɔ,name-None,false,expert,Hantgan2018,,,
1-1-87-1,1-1-87,nīì,name-None,false,expert,Hantgan2018,,,
3-1-85-1,3-1-85,ŋìnnî:,name-None,false,expert,Hantgan2018,,,
4-1-79-1,4-1-79,ìnìrⁿî:,name-None,false,expert,Hantgan2018,,,
5-1-83-1,5-1-83,ʔìnì,name-None,false,expert,Hantgan2018,,,
18-1-81-1,18-1-81,innde,name-None,false,expert,Hantgan2018,,,
6-1-86-1,6-1-86,bón,name-None,false,expert,Hantgan2018,,,
19-1-71-1,19-1-71,tíbɛ̄wⁿ,name-None,false,expert,Hantgan2018,,,
7-1-83-1,7-1-83,íní,name-None,false,expert,Hantgan2018,,,
8-1-84-1,8-1-84,ín èn,name-None,false,expert,Hantgan2018,,,
9-1-86-1,9-1-86,ǹnèrⁿî,name-None,false,expert,Hantgan2018,,,
20-1-81-1,20-1-81,ùnù,name-None,false,expert,Hantgan2018,,,
10-1-85-1,10-1-85,sórⁿú,name-None,false,expert,Hantgan2018,,,
22-1-78-1,22-1-78,mâ:,name-None,false,expert,Hantgan2018,,,
21-1-76-1,21-1-76,màá,name-None,false,expert,Hantgan2018,,,
11-1-86-1,11-1-86,bóngó,name-None,false,expert,Hantgan2018,,,
12-1-84-1,12-1-84,ìnì,name-None,false,expert,Hantgan2018,,,
13-1-82-1,13-1-82,bɔ́ⁿ,name-None,false,expert,Hantgan2018,,,
14-1-84-1,14-1-84,bóy,name-None,false,expert,Hantgan2018,,,
15-1-86-1,15-1-86,ìsǒŋ,name-None,false,expert,Hantgan2018,,,
16-1-85-1,16-1-85,ín,name-None,false,expert,Hantgan2018,,,
17-1-85-1,17-1-85,bôy,name-None,false,expert,Hantgan2018,,,
2-1-66-1,2-1-66,sùrúⁿ,near-None,false,expert,Hantgan2018,,,
1-1-88-1,1-1-88,yéró,near-None,false,expert,Hantgan2018,,,
3-1-86-1,3-1-86,cér wò,near-None,false,expert,Hantgan2018,,,
4-1-80-1,4-1-80,sɔ̀sû-w,near-None,false,expert,Hantgan2018,,,
18-1-82-1,18-1-82,hedde,near-None,false,expert,Hantgan2018,,,
6-1-87-1,6-1-87,é:ŋ,near-None,false,expert,Hantgan2018,,,
19-1-72-1,19-1-72,tūɥ̄-gù,near-None,false,expert,Hantgan2018,,,
7-1-84-1,7-1-84,bɛ́rù,near-None,false,expert,Hantgan2018,,,
8-1-85-1,8-1-85,dùmí-yè,near-None,false,expert,Hantgan2018,,,
9-1-87-1,9-1-87,bɛ̀rí,near-None,false,expert,Hantgan2018,,,
20-1-82-1,20-1-82,jámá,near-None,false,expert,Hantgan2018,,,
10-1-86-1,10-1-86,bɛ̀rú,near-None,false,expert,Hantgan2018,,,
22-1-79-1,22-1-79,kèr,near-None,false,expert,Hantgan2018,,,
11-1-87-1,11-1-87,bɛ̀rɛ́:,near-None,false,expert,Hantgan2018,,,
12-1-85-1,12-1-85,bɛ́:rí,near-None,false,expert,Hantgan2018,,,
13-1-83-1,13-1-83,ɛ́:ŋú,near-None,false,expert,Hantgan2018,,,
14-1-85-1,14-1-85,bɛ̀rú-gó,near-None,false,expert,Hantgan2018,,,
15-1-87-1,15-1-87,bɛ̀rú,near-None,false,expert,Hantgan2018,,,
16-1-86-1,16-1-86,bɛ̀dú,near-None,false,expert,Hantgan2018,,,
17-1-86-1,17-1-86,bɛ̀rú,near-None,false,expert,Hantgan2018,,,
1-1-89-1,1-1-89,kwāà,neck-None,false,expert,Hantgan2018,,,
3-1-87-1,3-1-87,kɔ̀rɔ́,neck-None,false,expert,Hantgan2018,,,
5-1-84-1,5-1-84,kóláŋgè,neck-None,false,expert,Hantgan2018,,,
18-1-83-1,18-1-83,daande,neck-None,false,expert,Hantgan2018,,,
6-1-88-1,6-1-88,kɔ̀rɔ́,neck-None,false,expert,Hantgan2018,,,
19-1-73-1,19-1-73,bòndò,neck-None,false,expert,Hantgan2018,,,
7-1-85-1,7-1-85,párù,neck-None,false,expert,Hantgan2018,,,
8-1-86-1,8-1-86,mɔ᷈:,neck-None,false,expert,Hantgan2018,,,
9-1-88-1,9-1-88,kɔ̀rɔ́,neck-None,false,expert,Hantgan2018,,,
20-1-83-1,20-1-83,pàrò,neck-None,false,expert,Hantgan2018,,,
10-1-87-1,10-1-87,kɔ̀rɔ́,neck-None,false,expert,Hantgan2018,,,
21-1-77-1,21-1-77,gìndɛ̀,neck-None,false,expert,Hantgan2018,,,
22-1-80-1,22-1-80,jìndè,neck-None,false,expert,Hantgan2018,,,
11-1-88-1,11-1-88,kwǎ:,neck-None,false,expert,Hantgan2018,,,
12-1-86-1,12-1-86,mɔ́:,neck-None,false,expert,Hantgan2018,,,
13-1-84-1,13-1-84,kɔ̀rɔ́,neck-None,false,expert,Hantgan2018,,,
14-1-86-1,14-1-86,ɔ̀dɔ́,neck-None,false,expert,Hantgan2018,,,
15-1-88-1,15-1-88,kɔ̀rɔ́,neck-None,false,expert,Hantgan2018,,,
16-1-87-1,16-1-87,kɔ̀lɔ̀,neck-None,false,expert,Hantgan2018,,,
17-1-87-1,17-1-87,kù kɔ̀lɔ́,neck-None,false,expert,Hantgan2018,,,
2-1-67-1,2-1-67,kúrá,new-None,false,expert,Hantgan2018,,,
1-1-90-1,1-1-90,kárá,new-None,false,expert,Hantgan2018,,,
3-1-88-1,3-1-88,kándà,new-None,false,expert,Hantgan2018,,,
4-1-81-1,4-1-81,kálà,new-None,false,expert,Hantgan2018,,,
18-1-84-1,18-1-84,hesu-de,new-None,false,expert,Hantgan2018,,,
6-1-89-1,6-1-89,kàná,new-None,false,expert,Hantgan2018,,,
19-1-74-1,19-1-74,tōē,new-None,false,expert,Hantgan2018,,,
7-1-86-1,7-1-86,kándá,new-None,false,expert,Hantgan2018,,,
8-1-87-1,8-1-87,kàndǎ:,new-None,false,expert,Hantgan2018,,,
9-1-89-1,9-1-89,kándà,new-None,false,expert,Hantgan2018,,,
20-1-84-1,20-1-84,kàndà,new-None,false,expert,Hantgan2018,,,
10-1-88-1,10-1-88,kàlá,new-None,false,expert,Hantgan2018,,,
21-1-78-1,21-1-78,tàw,new-None,false,expert,Hantgan2018,,,
11-1-89-1,11-1-89,kàndá,new-None,false,expert,Hantgan2018,,,
12-1-87-1,12-1-87,kándá,new-None,false,expert,Hantgan2018,,,
13-1-85-1,13-1-85,kàná,new-None,false,expert,Hantgan2018,,,
14-1-87-1,14-1-87,kàndá,new-None,false,expert,Hantgan2018,,,
15-1-89-1,15-1-89,kàlá,new-None,false,expert,Hantgan2018,,,
16-1-88-1,16-1-88,kàndà,new-None,false,expert,Hantgan2018,,,
17-1-88-1,17-1-88,kàná,new-None,false,expert,Hantgan2018,,,
2-1-68-1,2-1-68,sú,night-None,false,expert,Hantgan2018,,,
1-1-91-1,1-1-91,yììyè,night-None,false,expert,Hantgan2018,,,
3-1-89-1,3-1-89,ɲân,night-None,false,expert,Hantgan2018,,,
4-1-82-1,4-1-82,ɲárⁿù,night-None,false,expert,Hantgan2018,,,
18-1-85-1,18-1-85,jemma,night-None,false,expert,Hantgan2018,,,
6-1-90-1,6-1-90,dà:ɣá,night-None,false,expert,Hantgan2018,,,
19-1-75-1,19-1-75,wùùtīnā,night-None,false,expert,Hantgan2018,,,
7-1-87-1,7-1-87,dó:,night-None,false,expert,Hantgan2018,,,
8-1-88-1,8-1-88,ɲám,night-None,false,expert,Hantgan2018,,,
9-1-90-1,9-1-90,dɛ̀:ndɛ̂,night-None,false,expert,Hantgan2018,,,
20-1-85-1,20-1-85,dógó,night-None,false,expert,Hantgan2018,,,
10-1-89-1,10-1-89,dɛ̀:gɛ́,night-None,false,expert,Hantgan2018,,,
22-1-81-1,22-1-81,kígínó,night-None,false,expert,Hantgan2018,,,
21-1-79-1,21-1-79,kíyɔ̂ⁿ,night-None,false,expert,Hantgan2018,,,
11-1-90-1,11-1-90,dɛ̀ndɛ́,night-None,false,expert,Hantgan2018,,,
12-1-88-1,12-1-88,yà:gù,night-None,false,expert,Hantgan2018,,,
13-1-86-1,13-1-86,dà:gá,night-None,false,expert,Hantgan2018,,,
14-1-88-1,14-1-88,yáŋá,night-None,false,expert,Hantgan2018,,,
15-1-90-1,15-1-90,yⁿà:ŋá,night-None,false,expert,Hantgan2018,,,
16-1-89-1,16-1-89,dèndà:,night-None,false,expert,Hantgan2018,,,
17-1-89-1,17-1-89,dìgɛ́,night-None,false,expert,Hantgan2018,,,
2-1-69-1,2-1-69,kɔ̀nɔ̀ⁿtɔ́ⁿ,nine-None,false,expert,Hantgan2018,,,
1-1-92-1,1-1-92,tɛ̀ɡɔ̀,nine-None,false,expert,Hantgan2018,,,
3-1-90-1,3-1-90,tè:sú-m,nine-None,false,expert,Hantgan2018,,,
