# Wordlist

# DATA
ID	DOCULECT	IPA	TOKENS	ENGLISH	FRENCH	CONCEPT
1549	Togo_Kan	nùrⁿú	n u ¹ r̃ ∼ u ⁵	disease, sickness, illness (general term)	maladie (mot général)	DISEASE
1550	Tommo_So	jím	dʒ i ⁵ m	disease, sickness, illness (general term)	maladie (mot général)	DISEASE
1551	Toro_Tegu	lùrɔ́	l u ¹ r ɔ ⁵	disease, sickness, illness (general term)	maladie (mot général)	DISEASE
1552	Yanda_Dom	cìŋ	tʃ i ¹ ŋ	disease, sickness, illness (general term)	maladie (mot général)	DISEASE
1553	Yorno_So	jîm	dʒ i ⁵¹ m	disease, sickness, illness (general term)	maladie (mot général)	DISEASE
#
1557	Bambara	táxá-ndí	t a ⁵ x a ⁵ + n d i ⁵	divide, share (sth)	partager ; être partagé	DIVIDE
1558	Bangime	ɡùyɛ̀-ndɛ̀	ɡ u ¹ j ɛ ¹ + n d ɛ ¹	separate; share, divide	séparer; partager, diviser	DIVIDE
1559	Bankan_Tey	kérí-yé	k e ⁵ r i ⁵ + j e ⁵	divide, share (sth)	diviser, partager (qch)	DIVIDE
1560	Ben_Tey	kérí-yé	k e ⁵ r i ⁵ + j e ⁵	divide, share (sth)	diviser, partager (qch)	DIVIDE
1561	Bunoge	gámbá-gè	ɡ a ⁵ m b a ⁵ + ɡ e ¹	divide, share (sth)	diviser, partager (qch)	DIVIDE
1563	Fulfulde	feccu-de	f e tʃ tʃ u + d e	separate; share, divide	séparer; partager, diviser	DIVIDE
1565	Jamsay	gàmà-rⁿá	ɡ a ¹ m a ¹ + r̃ ∼ a ⁵	divide, share (sth)	diviser, partager (qch)	DIVIDE
1566	Mombo	púrú-gè	p u ⁵ r u ⁵ + ɡ e ¹	divide, share (sth)	diviser, partager (qch)	DIVIDE
1567	Najamba	ká:ŋgí-y	k aː ⁵ ŋ ɡ i ⁵ + j	divide, share (sth)	diviser, partager (qch)	DIVIDE
1568	Nanga	kérí-yé	k e ⁵ r i ⁵ + j e ⁵	divide, share (sth)	diviser, partager (qch)	DIVIDE
1569	Penange	wélá-gè	w e ⁵ l a ⁵ + ɡ e ¹	divide, share (sth)	diviser, partager (qch)	DIVIDE
1570	Perge_Tegu	gàm-dá	ɡ a ¹ m + d a ⁵	divide, share (sth)	diviser, partager (qch)	DIVIDE
1571	Songhai_Senni	zèm-nà	z e ¹ m + n a ¹	divide, split up, share	diviser, partager	DIVIDE
1572	Songhai_Kiini	zá:n-dú	z aː ⁵ n + d u ⁵	divide, share (sth)	partager, diviser	DIVIDE
1573	Tebul_Ure	gèrí:	ɡ e ¹ r iː ⁵	divide, share (sth)	diviser, partager (qch)	DIVIDE
1574	Tiranige_Diga	úndú-yó	u ⁵ n d u ⁵ + j o ⁵	divide, share (sth)	diviser, partager (qch)	DIVIDE
1575	Togo_Kan	gàmí-rⁿì	ɡ a ¹ m i ⁵ + r̃ ∼ i ¹	divide, share (sth)	diviser, partager (qch)	DIVIDE
1576	Tommo_So	kábí-lɛ́	k a ⁵ b i ⁵ + l ɛ ⁵	divide, share (sth)	diviser, partager (qch)	DIVIDE
1577	Toro_Tegu	hélú	h e ⁵ l u ⁵	divide, share (sth)	diviser, partager (qch)	DIVIDE
1578	Yanda_Dom	gàmbú-lɛ́	ɡ a ¹ m b u ⁵ + l ɛ ⁵	divide, share (sth)	diviser, partager (qch)	DIVIDE
1580	Yorno_So	gàmá-lá	ɡ a ¹ m a ⁵ + l a ⁵	divide, share (sth)	diviser, partager (qch)	DIVIDE
#
1584	Bangime	kùrɛ̀ɛ̀	k u ¹ r ɛː ¹	dog	chien	DOG
1585	Bankan_Tey	ǹjèrû-m	n ¹ dʒ e ¹ r u ⁵¹ + m	dog	chien	DOG
1586	Ben_Tey	ìnjɛ̌-m	i ¹ n dʒ ɛ ¹⁵ + m	dog	chien	DOG
1587	Bunoge	ʔínjɛ̀	ʔ i ⁵ n dʒ ɛ ¹	dog	chien	DOG
1589	Fulfulde	bilaaru	b i l a a r u	dog	chien	DOG
1591	Jamsay	ìjú	i ¹ dʒ u ⁵	dog	chien	DOG
1592	Jenaama	kúŋgólō	k u ⁵ ŋ ɡ o ⁵ l o ³	dog	chien	DOG
1593	Mombo	ínjɛ̀	i ⁵ n dʒ ɛ ¹	dog	chien	DOG
1594	Najamba	ŋ̀gwɛ̌:	ŋ ¹ ɡ w ɛː ¹⁵	dog	chien	DOG
1595	Nanga	nɛ̀rⁿî	n ɛ ¹ r̃ ∼ i ⁵¹	dog	chien	DOG
1596	Penange	ŋkɛ̀	ŋ k ɛ ¹	dog	chien	DOG
1597	Perge_Tegu	ìšú	i ¹ ʃ u ⁵	dog	chien	DOG
1598	Songhai_Kiini	hánsì	h a ⁵ n s i ¹	dog	chien	DOG
1599	Songhai_Senni	hánsó	h a ⁵ n s o ⁵	dog	chien	DOG
1600	Tebul_Ure	ìnjɛ̌:	i ¹ n dʒ ɛː ¹⁵	dog	chien	DOG
1601	Tiranige_Diga	í:njɛ́	iː ⁵ n dʒ ɛ ⁵	dog	chien	DOG
1602	Togo_Kan	ìsí	i ¹ s i ⁵	dog	chien	DOG
1603	Tommo_So	ìsé	i ¹ s e ⁵	dog	chien	DOG
1604	Toro_Tegu	nènú	n e ¹ n u ⁵	dog	chien	DOG
1605	Yanda_Dom	ìnjɛ̀	i ¹ n dʒ ɛ ¹	dog	chien	DOG
1606	Yorno_So	ìjú	i ¹ dʒ u ⁵	dog	chien	DOG
#
1611	Bambara	fàlí	f a ¹ l i ⁵	donkey	âne	DONKEY
1612	Bangime	kóróŋɡò	k o ⁵ r o ⁵ ŋ ɡ o ¹	donkey	âne	DONKEY
1613	Bankan_Tey	dúrù-m	d u ⁵ r u ¹ + m	donkey	âne	DONKEY
1614	Ben_Tey	súrú bɔ̀ŋgɔ̂-m	s u ⁵ r u ⁵ _ b ɔ ¹ ŋ ɡ ɔ ⁵¹ + m	donkey	âne	DONKEY
1615	Bunoge	kólómù	k o ⁵ l o ⁵ m u ¹	donkey	âne	DONKEY
1617	Fulfulde	mbabba	m b a b b a	donkey	âne	DONKEY
1619	Jamsay	jàndúrú	dʒ a ¹ n d u ⁵ r u ⁵	donkey	âne	DONKEY
1620	Jenaama	ʃēmp ùwò	ʃ e ³ m p _ u ¹ w o ¹	donkey	âne	DONKEY
1621	Mombo	kɔ́nyɔ̀	k ɔ ⁵ n j ɔ ¹	donkey	âne	DONKEY
1622	Najamba	párŋgá	p a ⁵ r ŋ ɡ a ⁵	donkey	âne	DONKEY
1623	Nanga	súmáŋà	s u ⁵ m a ⁵ ŋ a ¹	donkey	âne	DONKEY
1624	Penange	kòlò kòlò	k o ¹ l o ¹ _ k o ¹ l o ¹	donkey	âne	DONKEY
1625	Perge_Tegu	jàmdúrú	dʒ a ¹ m d u ⁵ r u ⁵	donkey	âne	DONKEY
1626	Songhai_Kiini	fárká	f a ⁵ r k a ⁵	donkey	âne	DONKEY
1627	Songhai_Senni	fàrkò	f a ¹ r k o ¹	donkey	âne	DONKEY
1629	Tebul_Ure	zàmdílè	z a ¹ m d i ⁵ l e ¹	donkey	âne	DONKEY
1630	Tiranige_Diga	kɔ́lɔ́ŋɔ̀	k ɔ ⁵ l ɔ ⁵ ŋ ɔ ¹	donkey	âne	DONKEY
1631	Togo_Kan	jɔ̀ⁿtúrú	dʒ ɔ ¹ ∼ t u ⁵ r u ⁵	donkey	âne	DONKEY
1632	Tommo_So	jàndúlú	dʒ a ¹ n d u ⁵ l u ⁵	donkey	âne	DONKEY
1633	Toro_Tegu	zàndúrú	z a ¹ n d u ⁵ r u ⁵	donkey	âne	DONKEY
1634	Yanda_Dom	zàmdúrú	z a ¹ m d u ⁵ r u ⁵	donkey	âne	DONKEY
1635	Yorno_So	jàmdúl	dʒ a ¹ m d u ⁵ l	donkey	âne	DONKEY
#
1640	Bangime	mìrⁿà	m i ¹ r̃ ∼ a ¹	door (physical object)	battant de porte	DOOR
1641	Bankan_Tey	ta᷈:ⁿ	t aː ¹⁵¹ ∼	door shutter (wooden plank)	battant (de porte)	DOOR
1642	Ben_Tey	ta᷈:ⁿ	t aː ¹⁵¹ ∼	door shutter (wooden plank)	battant (de porte)	DOOR
1643	Bunoge	tá	t a ⁵	door shutter (wooden plank)	battant (de porte)	DOOR
1645	Fulfulde	baafal	b a a f a l	door (physical object)	battant de porte	DOOR
1647	Jamsay	cɛ́wɛ́	tʃ ɛ ⁵ w ɛ ⁵	door shutter (wooden plank)	battant (de porte)	DOOR
1648	Jenaama	kíbāwⁿ	k i ⁵ b a ³ w̃ ∼	door (physical object)	battant de porte	DOOR
1649	Mombo	bô:ⁿ	b õː ∼	door shutter (wooden plank)	battant (de porte)	DOOR
1650	Najamba	níŋgú:	n i ⁵ ŋ ɡ uː ⁵	door shutter (wooden plank)	battant (de porte)	DOOR
1651	Nanga	kìyⁿâ	k i ¹ j ∼ a ⁵¹	door shutter (wooden plank)	battant (de porte)	DOOR
1652	Penange	bòwⁿ	b o ¹ w̃ ∼	door shutter (wooden plank)	battant (de porte)	DOOR
1653	Perge_Tegu	cíŋgɛ̀	tʃ i ⁵ ŋ ɡ ɛ ¹	door shutter (wooden plank)	battant (de porte)	DOOR
1654	Songhai_Kiini	gàmpù	ɡ a ¹ m p u ¹	door shutter (wooden plank)	battant (de porte)	DOOR
1655	Songhai_Senni	hó:míyò	h oː ⁵ m i ⁵ j o ¹	doorway, entrance (of house)	porte, entrée (d’une maison)	DOOR
1656	Tebul_Ure	káŋgá	k a ⁵ ŋ ɡ a ⁵	door shutter (wooden plank)	battant (de porte)	DOOR
1657	Tiranige_Diga	bówⁿ	b o ⁵ w̃ ∼	door shutter (wooden plank)	battant (de porte)	DOOR
1658	Togo_Kan	kɛ́wɛ́	k ɛ ⁵ w ɛ ⁵	door shutter (wooden plank)	battant (de porte)	DOOR
1659	Tommo_So	táá	t aː ⁵	door shutter (wooden plank)	battant (de porte)	DOOR
1660	Toro_Tegu	gá:mú	ɡ aː ⁵ m u ⁵	door shutter (wooden plank)	battant (de porte)	DOOR
1661	Yanda_Dom	sáŋ	s a ⁵ ŋ	door shutter (wooden plank)	battant (de porte)	DOOR
1662	Yorno_So	tǎ:ⁿ	t ãː ¹⁵ ∼	door shutter (wooden plank)	battant (de porte)	DOOR
#
1693	Bambara	míⁿ	m ĩ ⁵ ∼	drink	boire	DRINK
1694	Bangime	ŋìyⁿɛ̀-rɛ̀	ŋ i ¹ j ∼ ɛ ¹ + r ɛ ¹	drink; (baby) suckle	boire; (enfant) téter	DRINK
1695	Bankan_Tey	nɔ́	n ɔ ⁵	drink	boire	DRINK
1696	Ben_Tey	nɔ̌	n ɔ ¹⁵	drink (sth)	boire (qch)	DRINK
1697	Bunoge	nɛ̂:	n ɛː ⁵¹	drink (sth)	boire (qch)	DRINK
1698	Fulfulde	yaru-de	j a r u + d e	drink	boire	DRINK
1699	Jamsay	nɔ̌:	n ɔː ¹⁵	drink	boire	DRINK
1700	Jenaama	āmɛ̀wⁿ	a ³ m ɛ ¹ w̃ ∼	drink	boire	DRINK
1701	Mombo	nyɛ́:	n j ɛː ⁵	drink (sth)	boire (qch)	DRINK
1702	Najamba	nɛ́	n ɛ ⁵	drink	boire	DRINK
1703	Nanga	nɔ̌:	n ɔː ¹⁵	drink (sth)	boire (qch)	DRINK
1704	Songhai_Kiini	hǎŋ	h a ¹⁵ ŋ	drink	boire	DRINK
1705	Penange	nɛ́:	n ɛː ⁵	drink (sth)	boire (qch)	DRINK
1706	Perge_Tegu	nɛ̌:	n ɛː ¹⁵	drink	boire	DRINK
1707	Songhai_Senni	sémbú	s e ⁵ m b u ⁵	drink (milk, millet cream, etc.) diluted with water	boire (lait, crème de mil, etc.) dilué avec de l’eau	DRINK
1709	Tebul_Ure	ɲɛ́	ɲ ɛ ⁵	drink (sth)	boire (qch)	DRINK
1710	Tiranige_Diga	ɲɔ́:	ɲ ɔː	drink (sth)	boire (qch)	DRINK
1711	Togo_Kan	nɔ̌:	n ɔː ¹⁵	drink	boire	DRINK
1712	Tommo_So	nɔ́ɔ́	n ɔː ⁵	drink (sth)	boire (qch)	DRINK
1713	Toro_Tegu	ní	n i ⁵	drink (sth)	boire (qch)	DRINK
1714	Yanda_Dom	nìyⁿɛ́	n i ¹ j ∼ ɛ ⁵	drink (sth)	boire (qch)	DRINK
1715	Yorno_So	nɔ̌:	n ɔː ¹⁵	drink (sth)	boire (qch)	DRINK
#
1767	Bangime	kúrí	k u ⁵ r i ⁵	dust	poussière	DUST
1768	Bankan_Tey	kɔ̀ kɔ̀rɔ̌-y	k ɔ ¹ _ k ɔ ¹ r ɔ ¹⁵ + j	dust	poussière	DUST
1769	Ben_Tey	kù kɔ̀rɔ̌-y	k u ¹ _ k ɔ ¹ r ɔ ¹⁵ + j	dust	poussière	DUST
1770	Bunoge	kùlɛ́ŋ kùlɛ̀	k u ¹ l ɛ ⁵ ŋ _ k u ¹ l ɛ ¹	dust	poussière	DUST
1772	Fulfulde	collal	tʃ o l l a l	dust	poussière	DUST
1774	Jamsay	kɔ́ŋɔ̀	k ɔ ⁵ ŋ ɔ ¹	dust	poussière	DUST
1775	Jenaama	cɔ̄llɔ̀	tʃ ɔ ³ l l ɔ ¹	dust	poussière	DUST
1776	Mombo	kúndálè	k u ⁵ n d a ⁵ l e ¹	dust	poussière	DUST
1777	Najamba	kùlɛ̀ kúlɛ̀-ŋgò	k u ¹ l ɛ ¹ _ k u ⁵ l ɛ ¹ + ŋ ɡ o ¹	dust	poussière	DUST
1778	Nanga	kɔ́ŋgɔ̀	k ɔ ⁵ ŋ ɡ ɔ ¹	dust	poussière	DUST
1779	Penange	kùndàlè	k u ¹ n d a ¹ l e ¹	dust	poussière	DUST
1780	Perge_Tegu	kɔ́ŋgɔ̀	k ɔ ⁵ ŋ ɡ ɔ ¹	dust	poussière	DUST
1781	Songhai_Senni	kùsúwò	k u ¹ s u ⁵ w o ¹	dust	poussière	DUST
1782	Songhai_Kiini	kúsôw	k u ⁵ s o ⁵¹ w	dust	poussière	DUST
1784	Tebul_Ure	kɔ́ŋgú	k ɔ ⁵ ŋ ɡ u ⁵	dust	poussière	DUST
1785	Tiranige_Diga	kòŋgò	k o ¹ ŋ ɡ o ¹	dust	poussière	DUST
1786	Togo_Kan	pùrùgíⁿ	p u ¹ r u ¹ ɡ ĩ ⁵ ∼	dust	poussière	DUST
1787	Tommo_So	úg gúnnɔ́	u ⁵ ɡ _ ɡ u ⁵ n n ɔ ⁵	dust	poussière	DUST
1788	Toro_Tegu	kúsò	k u ⁵ s o ¹	dust	poussière	DUST
1789	Yanda_Dom	úrⁿá	u ⁵ r̃ ∼ a ⁵	dust	poussière	DUST
1790	Yorno_So	kɔ́ŋɔ̀	k ɔ ⁵ ŋ ɔ ¹	dust	poussière	DUST
#
1794	Bambara	túló	t u ⁵ l o ⁵	ear	oreille	EAR
1795	Bangime	tàŋà	t a ¹ ŋ a ¹	ear	oreille	EAR
1796	Bankan_Tey	sûn	s u ⁵¹ n	ear	oreille	EAR
1797	Ben_Tey	sú:rⁿù	s uː ⁵ r̃ ∼ u ¹	ear	oreille	EAR
1798	Bunoge	sùgùlè	s u ¹ ɡ u ¹ l e ¹	ear	oreille	EAR
1799	Fulfulde	nowru	n o w r u	ear	oreille	EAR
1801	Jamsay	sûn	s u ⁵¹ n	ear	oreille	EAR
1802	Jenaama	túwɔ́ lɛ̄wⁿ	t u ⁵ w ɔ ⁵ _ l ɛ ³ w̃ ∼	ear	oreille	EAR
1803	Mombo	súgúlí	s u ⁵ ɡ u ⁵ l i ⁵	ear	oreille	EAR
1804	Najamba	súnù:	s u ⁵ n uː ¹	ear	oreille	EAR
1805	Nanga	súŋúrⁿì	s u ⁵ ŋ u ⁵ r̃ ∼ i ¹	ear	oreille	EAR
1806	Penange	súgúlyè	s u ⁵ ɡ u ⁵ l j e ¹	ear	oreille	EAR
1807	Perge_Tegu	súŋúrⁿù	s u ⁵ ŋ u ⁵ r̃ ∼ u ¹	ear	oreille	EAR
1808	Songhai_Senni	hàɲê	h a ¹ ɲ e ⁵¹	ear	oreille	EAR
1809	Songhai_Kiini	hàyⁿɛ̂	h a ¹ j ∼ ɛ ¹⁵	ear	oreille	EAR
1811	Tebul_Ure	súrⁿó	s u ⁵ r̃ ∼ o ⁵	ear	oreille	EAR
1812	Tiranige_Diga	sùŋùnù	s u ¹ ŋ u ¹ n u ¹	ear	oreille	EAR
1813	Togo_Kan	súgúrú	s u ⁵ ɡ u ⁵ r u ⁵	ear	oreille	EAR
1814	Tommo_So	súgúlú	s u ⁵ ɡ u ⁵ l u ⁵	ear	oreille	EAR
1815	Toro_Tegu	súgúrú	s u ⁵ ɡ u ⁵ r u ⁵	ear	oreille	EAR
1816	Yanda_Dom	sún	s u ⁵ n	ear	oreille	EAR
1817	Yorno_So	súgùrù	s u ⁵ ɡ u ¹ r u ¹	ear	oreille	EAR
#
1822	Bambara	dúⁿ	d ũ ⁵ ∼	eat	manger	EAT
1823	Bangime	dīyà	d i ³ j a ¹	eat	manger	EAT
1824	Bankan_Tey	ɲɛ́	ɲ ɛ ⁵	eat	manger	EAT
1825	Ben_Tey	ɲɛ́	ɲ ɛ ⁵	eat (meal)	manger (repas)	EAT
1826	Bunoge	jɛ̂:	dʒ ɛː ⁵¹	eat (meal)	manger (repas)	EAT
1828	Fulfulde	ɲaamu-de	ɲ a a m u + d e	eat	manger	EAT
1829	Jamsay	ɲɛ́:	ɲ ɛː ⁵	eat	manger	EAT
1830	Jenaama	dīgā	d i ³ ɡ a ³	eat (meal)	manger (repas)	EAT
1831	Mombo	ɲɛ́:	ɲ ɛː ⁵	eat	manger	EAT
1832	Najamba	kwɛ́	k w ɛ ⁵	eat (meal)	manger (repas)	EAT
1833	Nanga	kɔ́:	k ɔː	eat (meal)	manger (repas)	EAT
1834	Penange	ɲɛ́:	ɲ ɛː ⁵	eat	manger	EAT
1835	Perge_Tegu	ɲɛ́:	ɲ ɛː ⁵	eat (meal)	manger (repas)	EAT
1836	Songhai_Kiini	wⁿǎ:	w̃ ∼ aː ¹⁵	eat	manger	EAT
1837	Songhai_Senni	ŋà:	ŋ aː ¹	eat; consume, spend (money)	manger	EAT
1839	Tebul_Ure	ɲɛ́	ɲ ɛ ⁵	eat (meal)	manger (repas)	EAT
1840	Tiranige_Diga	ɲɔ́:	ɲ ɔː	eat (meal)	manger (repas)	EAT
1841	Togo_Kan	ɲí:	ɲ iː ⁵	eat (meal)	manger (repas)	EAT
1842	Tommo_So	ńyɛ́	n ⁵ j ɛ ⁵	eat (meal)	manger (repas)	EAT
1843	Toro_Tegu	lí	l i ⁵	eat (meal)	manger (repas)	EAT
1844	Yanda_Dom	ʔə́ɲɛ́	ʔ ə ⁵ ɲ ɛ ⁵	eat (meal)	manger (repas)	EAT
1845	Yorno_So	ká:	k aː ⁵	eat (meal)	manger (repas)	EAT
#
1851	Bambara	fàⁿ	f ã ¹ ∼	egg	oeuf	EGG
1852	Bangime	kúúⁿ	k ũː ⁵ ∼	egg	œuf	EGG
1853	Bankan_Tey	tàrî:	t a ¹ r iː ⁵¹	egg	œuf	EGG
1854	Ben_Tey	tàrî:	t a ¹ r iː ⁵¹	egg	œuf	EGG
1855	Bunoge	pólé-ŋgè	p o ⁵ l e ⁵ + ŋ ɡ e ¹	egg	œuf	EGG
1857	Fulfulde	woofoon-de	w o o f o o n + d e	egg	œuf	EGG
1858	Jamsay	tárú	t a ⁵ r u ⁵	egg	œuf	EGG
1859	Jenaama	bíyɛ̄wⁿ	b i ⁵ j ɛ ³ w̃ ∼	egg	œuf	EGG
1860	Mombo	pólè	p o ⁵ l e ¹	egg	œuf	EGG
1861	Najamba	pǒl-ŋgó	p o ¹⁵ l + ŋ ɡ o ⁵	egg	œuf	EGG
1862	Nanga	tà:rî	t aː ¹ r i ⁵¹	egg	œuf	EGG
1863	Penange	pòlè	p o ¹ l e ¹	egg	œuf	EGG
1864	Perge_Tegu	tárú	t a ⁵ r u ⁵	egg	œuf	EGG
1865	Songhai_Kiini	gùŋgùrí	ɡ u ¹ ŋ ɡ u ¹ r i ⁵	egg	œuf	EGG
1866	Songhai_Senni	gùŋgùrò	ɡ u ¹ ŋ ɡ u ¹ r o ¹	egg	oeuf	EGG
1868	Tebul_Ure	tálɛ́	t a ⁵ l ɛ ⁵	egg	œuf	EGG
1869	Tiranige_Diga	pól-ŋgé	p o ⁵ l + ŋ ɡ e ⁵	egg	œuf	EGG
1870	Togo_Kan	tárú	t a ⁵ r u ⁵	egg	œuf	EGG
1871	Tommo_So	tálú	t a ⁵ l u ⁵	egg	œuf	EGG
1872	Toro_Tegu	tàrú	t a ¹ r u ⁵	egg	œuf	EGG
1873	Yanda_Dom	tòl	t o ¹ l	egg	œuf	EGG
1874	Yorno_So	tâl	t a ⁵¹ l	egg	œuf	EGG
#
1880	Bambara	séégíⁿ	s eː ⁵ ɡ ĩ ⁵ ∼	eight	huit	EIGHT
1881	Bangime	sáɡì	s a ⁵ ɡ i ¹	eight	huit	EIGHT
1882	Bankan_Tey	gá:rà-y	ɡ aː ⁵ r a ¹ + j	eight	huit	EIGHT
1883	Ben_Tey	gá:rà-y	ɡ aː ⁵ r a ¹ + j	eight	huit	EIGHT
1884	Bunoge	sé:léwⁿ	s eː ⁵ l e ⁵ w̃ ∼	eight	huit	EIGHT
1886	Fulfulde	jetti	dʒ e t t i	eight	huit	EIGHT
1887	Jamsay	gá:rà	ɡ aː ⁵ r a ¹	eight	huit	EIGHT
1888	Jenaama	sɛ̄kī	s ɛ ³ k i ³	eight	huit	EIGHT
1889	Mombo	sé:lè	s eː ⁵ l e ¹	eight	huit	EIGHT
1890	Najamba	sá:gì:	s aː ⁵ ɡ iː ¹	eight	huit	EIGHT
1891	Nanga	gá:rɛ̀	ɡ aː ⁵ r ɛ ¹	eight	huit	EIGHT
1892	Penange	sè:lè	s eː ¹ l e ¹	eight	huit	EIGHT
1893	Perge_Tegu	gá:rà	ɡ aː ⁵ r a ¹	eight	huit	EIGHT
1894	Songhai_Kiini	ʔíyákù	ʔ i ⁵ j a ⁵ k u ¹	eight	huit	EIGHT
1895	Songhai_Senni	yá:hâ	j aː ⁵ h a ⁵¹	eight	huit -ex: bór .yá:hâ eight people	EIGHT
1897	Tebul_Ure	gà gárà	ɡ a ¹ _ ɡ a ⁵ r a ¹	eight	huit	EIGHT
1898	Tiranige_Diga	sé:lé	s eː ⁵ l e ⁵	eight	huit	EIGHT
1899	Togo_Kan	sìlâ:	s i ¹ l aː ⁵¹	eight	huit	EIGHT
1900	Tommo_So	gá gìrà	ɡ a ⁵ _ ɡ i ¹ r a ¹	eight	huit	EIGHT
1901	Toro_Tegu	gá:rà	ɡ aː ⁵ r a ¹	eight	huit	EIGHT
1902	Yanda_Dom	sá:gè	s aː ⁵ ɡ e ¹	eight	huit	EIGHT
1903	Yorno_So	gá gàrà	ɡ a ⁵ _ ɡ a ¹ r a ¹	eight	huit	EIGHT
#
1909	Bangime	kùmbɛ̀	k u ¹ m b ɛ ¹	elbow	coude	ELBOW
1910	Bankan_Tey	tó tôw	t o ⁵ _ t o ⁵¹ w	elbow	coude	ELBOW
1911	Ben_Tey	tú tɔ̂w	t u ⁵ _ t ɔ ⁵¹ w	elbow	coude	ELBOW
1913	Fulfulde	soɓɓu-ndu	s o ɓ ɓ u + n d u	elbow	coude	ELBOW
1915	Jamsay	tɔ̌ŋ	t ɔ ¹⁵ ŋ	elbow	coude	ELBOW
1916	Jenaama	sūgū	s u ³ ɡ u ³	elbow	coude	ELBOW
1917	Mombo	kóló kólò	k o ⁵ l o ⁵ _ k o ⁵ l o ¹	elbow	coude	ELBOW
1918	Najamba	kínjì:	k i ⁵ n dʒ iː ¹	elbow	coude	ELBOW
1919	Nanga	tɔ̀ŋɔ̀ tɔ́ŋɔ̂	t ɔ ¹ ŋ ɔ ¹ _ t ɔ ⁵ ŋ ɔ ⁵¹	elbow	coude	ELBOW
1920	Penange	kúlù	k u ⁵ l u ¹	elbow	coude	ELBOW
1921	Perge_Tegu	tɔ́ tɔ́gú	t ɔ ⁵ _ t ɔ ⁵ ɡ u ⁵	elbow	coude	ELBOW
1922	Songhai_Kiini	kàmbɛ̀ tótóŋgó	k a ¹ m b ɛ ¹ _ t o ⁵ t o ⁵ ŋ ɡ o ⁵	elbow	coude	ELBOW
1923	Songhai_Senni	kàmbù tò:tíyà:	k a ¹ m b u ¹ _ t oː ¹ t i ⁵ j aː ¹	elbow	coude	ELBOW
1925	Tebul_Ure	tɔ́ tɔ́gú	t ɔ ⁵ _ t ɔ ⁵ ɡ u ⁵	elbow	coude	ELBOW
1926	Tiranige_Diga	kù ɲùŋɔ́	k u ¹ _ ɲ u ¹ ŋ ɔ ⁵	elbow	coude	ELBOW
1927	Togo_Kan	tɔ̀ tɔ́gú	t ɔ ¹ _ t ɔ ⁵ ɡ u ⁵	elbow	coude	ELBOW
1928	Tommo_So	tɔ́n dɔ́m	t ɔ ⁵ n _ d ɔ ⁵ m	elbow	coude	ELBOW
1929	Toro_Tegu	tùŋó	t u ¹ ŋ o ⁵	elbow	coude	ELBOW
1930	Yanda_Dom	tɔ́ndɔ́	t ɔ ⁵ n d ɔ ⁵	elbow	coude	ELBOW
1932	Yorno_So	tú tɔ́ŋ	t u ⁵ _ t ɔ ⁵ ŋ	elbow	coude	ELBOW
#
1959	Bambara	láⁿ-kólóⁿ	l ã ⁵ ∼ + k o ⁵ l õ ⁵ ∼	empty	vide, nu	EMPTY
1960	Bangime	pɔ́mbɛ̄	p ɔ ⁵ m b ɛ ³	empty	vide	EMPTY
1961	Bankan_Tey	sùzíⁿ	s u ¹ z ĩ ⁵ ∼	empty (container) (adj)	(récipient) vide	EMPTY
1962	Ben_Tey	kòrǒ-y	k o ¹ r o ¹⁵ + j	empty (container) (adj)	(récipient) vide	EMPTY
1963	Bunoge	sɛ̀lì	s ɛ ¹ l i ¹	empty (container) (adj)	(récipient) vide	EMPTY
1965	Fulfulde	ɓolu	ɓ o l u	empty	vide	EMPTY
1967	Jamsay	wóm	w o ⁵ m	empty	vide	EMPTY
1968	Jenaama	wōⁿ wōⁿ	w o ∼ ³ _ w o ∼ ³	empty	vide	EMPTY
1969	Mombo	sálá	s a ⁵ l a ⁵	empty	vide	EMPTY
1970	Najamba	ìnjɛ́:	i ¹ n dʒ ɛː ⁵	empty (container) (adj)	(récipient) vide	EMPTY
1971	Nanga	kóró	k o ⁵ r o ⁵	empty (container) (adj)	(récipient) vide	EMPTY
1972	Penange	dóndó	d o ⁵ n d o ⁵	empty (container) (adj)	(récipient) vide	EMPTY
1973	Perge_Tegu	pé:ré	p eː ⁵ r e ⁵	empty (container) (adj)	(récipient) vide	EMPTY
1974	Songhai_Kiini	kɔ̌:n	k ɔː ¹⁵ n	mere, bare, empty	nu, vide	EMPTY
1975	Songhai_Senni	kárás	k a ⁵ r a ⁵ s	empty	vide	EMPTY
1977	Tebul_Ure	ǹdɛ́	n ¹ d ɛ ⁵	empty (container) (adj)	(récipient) vide	EMPTY
1978	Tiranige_Diga	íjí-gɔ́	i ⁵ dʒ i ⁵ + ɡ ɔ ⁵	empty (container) (adj)	(récipient) vide	EMPTY
1979	Togo_Kan	kǒ:	k oː ¹⁵	empty (container) (adj)	(récipient) vide	EMPTY
1980	Tommo_So	ísé	i ⁵ s e ⁵	empty (container) (adj)	(récipient) vide	EMPTY
1981	Toro_Tegu	péré	p e ⁵ r e ⁵	empty (container) (adj)	(récipient) vide	EMPTY
1982	Yanda_Dom	ìzɛ̀	i ¹ z ɛ ¹	empty (container) (adj)	(récipient) vide	EMPTY
1983	Yorno_So	kó:ló	k oː ⁵ l o ⁵	empty (container) (adj)	(récipient) vide	EMPTY
#
