# Wordlist

# DATA
ID	DOCULECT	IPA	TOKENS	ENGLISH	FRENCH	CONCEPT
3772	Bangime	ɡòmbè	ɡ o ¹ m b e ¹	leave, abandon	abandonner	LEAVE
3773	Bankan_Tey	dùwá tí	d u ¹ w a ⁵ _ t i ⁵	leave, abandon (sb, sth)	abandonner, laisser (qn, qch)	LEAVE
3774	Ben_Tey	dùwɔ́	d u ¹ w ɔ ⁵	leave, abandon (sb, sth)	abandonner, laisser (qn, qch)	LEAVE
3775	Bunoge	mɛ́ŋɛ̀	m ɛ ⁵ ŋ ɛ ¹	leave, abandon (sb, sth)	abandonner, laisser (qn, qch)	LEAVE
3777	Fulfulde	wittu-de	w i t t u + d e	leave, abandon	abandonner	LEAVE
3778	Jamsay	dàɣá	d a ¹ ɣ a ⁵	leave, abandon	abandonner	LEAVE
3779	Jenaama	bày	b a ¹ j	leave, abandon	abandonner	LEAVE
3780	Mombo	dɛ́:ndɛ̀	d ɛː ⁵ n d ɛ ¹	leave, abandon (sb, sth)	abandonner, laisser (qn, qch)	LEAVE
3781	Najamba	dɔ̀gɛ́	d ɔ ¹ ɡ ɛ ⁵	leave, abandon (sb, sth)	abandonner, laisser (qn, qch)	LEAVE
3782	Nanga	dɔ̀gɔ́	d ɔ ¹ ɡ ɔ ⁵	leave, abandon (sb, sth)	abandonner, laisser (qn, qch)	LEAVE
3783	Perge_Tegu	tíwɛ́	t i ⁵ w ɛ ⁵	leave, abandon (sb, sth)	abandonner, laisser (qn, qch)	LEAVE
3784	Songhai_Kiini	fúrú	f u ⁵ r u ⁵	leave, abandon (sb, sth)	abandonner, laisser (qn, qch)	LEAVE
3785	Songhai_Senni	fáttá	f a ⁵ t t a ⁵	go or come out (of an enclosure or container); leave (a place); emerge out of, originate from (a source)	sortir (d’un enclose ou d’un récipient); partir de, quitter (un lieu); émerger de (une origine)	LEAVE
3787	Tebul_Ure	dògɔ́	d o ¹ ɡ ɔ ⁵	leave, abandon (sb, sth)	abandonner, laisser (qn, qch)	LEAVE
3788	Tiranige_Diga	díyɔ́	d i ⁵ j ɔ ⁵	leave, abandon (sb, sth)	abandonner, laisser (qn, qch)	LEAVE
3789	Togo_Kan	dàgá	d a ¹ ɡ a ⁵	leave, abandon (sb, sth)	abandonner, laisser (qn, qch)	LEAVE
3790	Tommo_So	pádá	p a ⁵ d a ⁵	leave, abandon (sb, sth)	abandonner, laisser (qn, qch)	LEAVE
3791	Toro_Tegu	pású	p a ⁵ s u ⁵	leave, abandon (sb, sth)	abandonner, laisser (qn, qch)	LEAVE
3792	Yanda_Dom	dɔ̀gɔ́	d ɔ ¹ ɡ ɔ ⁵	leave, abandon (sb, sth)	abandonner, laisser (qn, qch)	LEAVE
3793	Yorno_So	dàgá	d a ¹ ɡ a ⁵	leave, abandon (sb, sth)	abandonner, laisser (qn, qch)	LEAVE
#
3794	Bambara	numáⁿ	n u m ã ⁵ ∼	on/to the left	à gauche/left side	LEFT
3795	Bangime	báràà	b a ⁵ r aː ¹	on/to the left	à gauche	LEFT
3796	Bankan_Tey	bàndǎy	b a ¹ n d a ¹⁵ j	left (hand, etc.)	(main etc.) gauche	LEFT
3797	Ben_Tey	bànǎyⁿ	b a ¹ n a ¹⁵ j ∼	left (hand, etc.)	(main etc.) gauche	LEFT
3798	Bunoge	nùmà-gá	n u ¹ m a ¹ + ɡ a ⁵	left (hand, etc.)	(main etc.) gauche	LEFT
3800	Fulfulde	nano	n a n o	left, left hand, left side or arm, on the left : nano	gauche	LEFT
3801	Jamsay	bàná	b a ¹ n a ⁵	left (hand, etc.)	(main etc.) gauche	LEFT
3802	Mombo	ná:gà	n aː ⁵ ɡ a ¹	left (hand, etc.)	(main etc.) gauche	LEFT
3803	Najamba	nàndǎ:	n a ¹ n d aː ¹⁵	left (hand, etc.)	(main etc.) gauche	LEFT
3804	Nanga	bàrìyɛ́	b a ¹ r i ¹ j ɛ ⁵	left (hand, etc.)	(main etc.) gauche	LEFT
3805	Penange	nwá:-gá	n w aː ⁵ + ɡ a ⁵	left (hand, etc.)	(main etc.) gauche	LEFT
3806	Perge_Tegu	bàlá	b a ¹ l a ⁵	left (hand, etc.)	(main etc.) gauche	LEFT
3807	Songhai_Kiini	bàlí-yà	b a ¹ l i ⁵ + j a ¹	left (hand, etc.)	(main etc.) gauche	LEFT
3808	Songhai_Senni	gòbòrì	ɡ o ¹ b o ¹ r i ¹	on/to the left	à gauche	LEFT
3810	Tebul_Ure	bàndá	b a ¹ n d a ⁵	left (hand, etc.)	(main etc.) gauche	LEFT
3811	Tiranige_Diga	nɔ́:ndɔ́	n ɔː ⁵ n d ɔ ⁵	left (hand, etc.)	(main etc.) gauche	LEFT
3812	Togo_Kan	nàná	n a ¹ n a ⁵	left (hand, etc.)	(main etc.) gauche	LEFT
3813	Tommo_So	nààndá	n aː ¹ n d a ⁵	left (hand, etc.)	(main etc.) gauche	LEFT
3814	Toro_Tegu	bàrⁿí-yⁿà	b a ¹ r̃ ∼ i ⁵ + j ∼ a ¹	left (hand, etc.)	(main etc.) gauche	LEFT
3815	Yanda_Dom	nàndà	n a ¹ n d a ¹	left (hand, etc.)	(main etc.) gauche	LEFT
3816	Yorno_So	nàná	n a ¹ n a ⁵	left (hand, etc.)	(main etc.) gauche	LEFT
#
3841	Bambara	nogu	n o ɡ u	lick; taste (by licking)	coucher, étendre, allonger, étaler	LIE DOWN
3842	Bangime	tūrù	t u ³ r u ¹	lie down	se coucher	LIE DOWN
3843	Bankan_Tey	bìyé	b i ¹ j e ⁵	lie down, go to bed	se coucher	LIE DOWN
3844	Ben_Tey	bìyé	b i ¹ j e ⁵	lie down, go to bed	se coucher	LIE DOWN
3845	Bunoge	bí:yè	b iː ⁵ j e ¹	lie down, go to bed	se coucher	LIE DOWN
3847	Fulfulde	leelaa-de	l e e l a a + d e	lie down	se coucher	LIE DOWN
3848	Jamsay	ìɲé	i ¹ ɲ e ⁵	lie down, go to bed	se coucher	LIE DOWN
3849	Jenaama	sāgā	s a ³ ɡ a ³	lie down	se coucher	LIE DOWN
3850	Mombo	bí:yè	b iː ⁵ j e ¹	lie down, go to bed	se coucher	LIE DOWN
3851	Najamba	bǐy	b i ¹⁵ j	lie down, go to bed	se coucher	LIE DOWN
3852	Nanga	bìyé	b i ¹ j e ⁵	lie down, go to bed	se coucher	LIE DOWN
3853	Penange	bíyé	b i ⁵ j e ⁵	lie down, go to bed	se coucher	LIE DOWN
3854	Perge_Tegu	ìnjé	i ¹ n dʒ e ⁵	lie down, go to bed	se coucher	LIE DOWN
3855	Songhai_Kiini	kán	k a ⁵ n	lie down, go to bed	se coucher	LIE DOWN
3856	Songhai_Senni	kání	k a ⁵ n i ⁵	lie down, be horizontal; go to sleep; spend night	se coucher, être ou se mettre au plan horizontal	LIE DOWN
3858	Tebul_Ure	bě	b e ¹⁵	lie down, go to bed	se coucher	LIE DOWN
3859	Tiranige_Diga	bí-yó	b i ⁵ + j o ⁵	lie down, go to bed	se coucher	LIE DOWN
3860	Togo_Kan	ìmú ìmî:	i ¹ m u ⁵ _ i ¹ m iː ⁵¹	lie down, go to bed	se coucher	LIE DOWN
3861	Tommo_So	ǹjó ǹjíyó	n ¹ dʒ o ⁵ _ n ¹ dʒ i ⁵ j o ⁵	lie down, go to bed	se coucher	LIE DOWN
3862	Toro_Tegu	ìsú	i ¹ s u ⁵	lie down, go to bed	se coucher	LIE DOWN
3863	Yanda_Dom	bì-yó	b i ¹ + j o ⁵	lie down, go to bed	se coucher	LIE DOWN
3864	Yorno_So	dǐ:ⁿ	d ĩː ¹⁵ ∼	lie down, go to bed	se coucher	LIE DOWN
#
3930	Bambara	jàrá	dʒ a ¹ r a ⁵	lion	lion	LION
3931	Bangime	kìyɛ̀	k i ¹ j ɛ ¹	lion	lion	LION
3932	Bankan_Tey	dùŋgú-m	d u ¹ ŋ ɡ u ⁵ + m	lion	lion	LION
3933	Ben_Tey	tà dùŋgú-m	t a ¹ _ d u ¹ ŋ ɡ u ⁵ + m	lion	lion	LION
3934	Bunoge	námbálà	n a ⁵ m b a ⁵ l a ¹	lion	lion	LION
3936	Fulfulde	rawaandu ladde	r a w a a n d u _ l a d d e	lion	lion	LION
3938	Jamsay	dùŋ yàrá	d u ¹ ŋ _ j a ¹ r a ⁵	lion	lion	LION
3939	Jenaama	wārbà	w a ³ r b a ¹	lion	lion	LION
3940	Mombo	yárà	j a ⁵ r a ¹	lion	lion	LION
3941	Najamba	yàrá	j a ¹ r a ⁵	lion	lion	LION
3942	Nanga	yàrá	j a ¹ r a ⁵	lion	lion	LION
3943	Penange	nà:m bàlà	n aː ¹ m _ b a ¹ l a ¹	lion	lion	LION
3944	Perge_Tegu	dùŋ yàrá	d u ¹ ŋ _ j a ¹ r a ⁵	lion	lion	LION
3945	Songhai_Kiini	gún	ɡ u ⁵ n	lion	lion	LION
3946	Songhai_Senni	gànjì hày	ɡ a ¹ n dʒ i ¹ _ h a ¹ j	lion	lion	LION
3947	Tebul_Ure	dùŋ yàrá	d u ¹ ŋ _ j a ¹ r a ⁵	lion	lion	LION
3948	Tiranige_Diga	dúŋgá	d u ⁵ ŋ ɡ a ⁵	lion	lion	LION
3949	Togo_Kan	yàrá	j a ¹ r a ⁵	lion	lion	LION
3950	Toro_Tegu	ǒw ànú	o ¹⁵ w _ a ¹ n u ⁵	lion	lion	LION
3951	Yanda_Dom	dùŋ yàrà	d u ¹ ŋ _ j a ¹ r a ¹	lion	lion	LION
3952	Yorno_So	yàrá	j a ¹ r a ⁵	lion	lion	LION
#
3955	Bambara	lájɛ́	l a ⁵ dʒ ɛ ⁵	lock (on door, etc.)	examiner, regarder	LOOK
3956	Bangime	sùràà	s u ¹ r aː ¹	look at	regarder	LOOK
3957	Bankan_Tey	tíní	t i ⁵ n i ⁵	look at	regarder	LOOK
3958	Ben_Tey	tíní	t i ⁵ n i ⁵	look at	regarder (qch)	LOOK
3959	Bunoge	té:jè	t eː ⁵ dʒ e ¹	look at	regarder (qch)	LOOK
3961	Fulfulde	ʄeewu-de	ʄ e e w u + d e	look at	regarder	LOOK
3963	Jamsay	yàŋá	j a ¹ ŋ a ⁵	look at	regarder (qch)	LOOK
3964	Jenaama	tɔ̀ŋɔ̀	t ɔ ¹ ŋ ɔ ¹	look at	regarder	LOOK
3965	Mombo	mályê:	m a ⁵ l j eː ⁵¹	look at	regarder (qch)	LOOK
3966	Najamba	tár	t a ⁵ r	look at	regarder (qch)	LOOK
3967	Nanga	ŋìrⁿɛ́	ŋ i ¹ r̃ ∼ ɛ ⁵	look at	regarder (qch)	LOOK
3968	Penange	sé:mì	s eː ⁵ m i ¹	look at	regarder (qch)	LOOK
3969	Perge_Tegu	yɛ̀lɛ́	j ɛ ¹ l ɛ ⁵	look at	regarder	LOOK
3970	Songhai_Kiini	gùná	ɡ u ¹ n a ⁵	look, look for; examine, inspect		LOOK
3971	Songhai_Senni	gùnà	ɡ u ¹ n a ¹	look at, observe	regarder (qqch) ­ex: á­.´	LOOK
3973	Tebul_Ure	jɛ̀rí	dʒ ɛ ¹ r i ⁵	look at	regarder (qch)	LOOK
3974	Tiranige_Diga	já:ló	dʒ aː ⁵ l o ⁵	look at	regarder (qch)	LOOK
3975	Togo_Kan	gɛ̀r-î:	ɡ ɛ ¹ r + iː ⁵¹	look at	regarder (qch)	LOOK
3976	Tommo_So	yɛ̀-ndɛ́	j ɛ ¹ + n d ɛ ⁵	look at	regarder (qch)	LOOK
3977	Toro_Tegu	ɛ̀lú	ɛ ¹ l u ⁵	look at	regarder (qch)	LOOK
3978	Yanda_Dom	tígɛ́	t i ⁵ ɡ ɛ ⁵	look at	regarder (qch)	LOOK
3979	Yorno_So	yɛ̀nɛ́	j ɛ ¹ n ɛ ⁵	look at	regarder (qch)	LOOK
#
3984	Bambara	ɲíní	ɲ i ⁵ n i ⁵	look for (sth, sb)	chercher, demander en mariage	LOOK FOR
3985	Bangime	kùmbò-rò	k u ¹ m b o ¹ + r o ¹	look for (sth, sb)	chercher (qn, qch)	LOOK FOR
3986	Bankan_Tey	zɔ̀rɔ́	z ɔ ¹ r ɔ ⁵	look for, seek	chercher	LOOK FOR
3987	Ben_Tey	jɔ̀rɔ́	dʒ ɔ ¹ r ɔ ⁵	look for, seek	chercher	LOOK FOR
3988	Bunoge	tégólè	t e ⁵ ɡ o ⁵ l e ¹	look for, seek	chercher	LOOK FOR
3989	Fulfulde	tewtu-de	t e w t u + d e	look for (sth, sb)	chercher (qn, qch)	LOOK FOR
3991	Jamsay	lúgúrú	l u ⁵ ɡ u ⁵ r u ⁵	(a) search	chercher	LOOK FOR
3992	Jenaama	mà	m a ¹	look for (sth, sb)	chercher (qn, qch)	LOOK FOR
3993	Mombo	yɔ́lɛ́	j ɔ ⁵ l ɛ ⁵	look for, seek	chercher	LOOK FOR
3994	Najamba	dùndɛ́	d u ¹ n d ɛ ⁵	look for, seek	chercher	LOOK FOR
3995	Nanga	jɔ̀rɔ́	dʒ ɔ ¹ r ɔ ⁵	look for, seek	chercher	LOOK FOR
3996	Penange	dúndɛ́	d u ⁵ n d ɛ ⁵	look for, seek	chercher	LOOK FOR
3997	Perge_Tegu	lúgú-rú	l u ⁵ ɡ u ⁵ + r u ⁵	(a) search	chercher	LOOK FOR
3998	Songhai_Senni	lárwê	l a ⁵ r w e ⁵¹	search (sb, sth)	fouiller (qqn, qqch)	LOOK FOR
3999	Songhai_Kiini	wúrí-rí	w u ⁵ r i ⁵ + r i ⁵	look for	chercher	LOOK FOR
4001	Tebul_Ure	zɔ̌:	z ɔː ¹⁵	look for, seek	chercher	LOOK FOR
4002	Tiranige_Diga	yɔ́lɔ́	j ɔ ⁵ l ɔ ⁵	look for, seek	chercher	LOOK FOR
4003	Togo_Kan	dɛ́n	d ɛ ⁵ n	(a) search	chercher	LOOK FOR
4004	Tommo_So	dɛ̀nnɛ́	d ɛ ¹ n n ɛ ⁵	look for, seek	chercher	LOOK FOR
4005	Toro_Tegu	yⁿǒm	j ∼ o ¹⁵ m	look for, seek	chercher	LOOK FOR
4006	Yanda_Dom	dùnó	d u ¹ n o ⁵	look for, seek	chercher	LOOK FOR
4007	Yorno_So	dɛ̀nɛ́	d ɛ ¹ n ɛ ⁵	look for, seek	chercher	LOOK FOR
#
4008	Bangime	sɛ̀mà	s ɛ ¹ m a ¹	louse	pou	LOUSE
4009	Bankan_Tey	tó:rⁿú-m	t oː ⁵ r̃ ∼ u ⁵ + m	louse (on human or animal)	pou	LOUSE
4010	Ben_Tey	kɔ̀tɔ̀ kɔ᷈:-m	k ɔ ¹ t ɔ ¹ _ k ɔː ¹⁵¹ + m	louse (on human or animal)	pou	LOUSE
4011	Bunoge	sɛ́mɔ̀	s ɛ ⁵ m ɔ ¹	louse (on human or animal)	pou	LOUSE
4013	Fulfulde	temba	t e m b a	louse	pou	LOUSE
4015	Jamsay	kàrùm-kǎ:	k a ¹ r u ¹ m + k aː ¹⁵	louse (on human or animal)	pou	LOUSE
4016	Jenaama	sɔ̀mɔ̀	s ɔ ¹ m ɔ ¹	louse	pou	LOUSE
4017	Mombo	sɛ́mɛ̀	s ɛ ⁵ m ɛ ¹	louse (on human or animal)	pou	LOUSE
4018	Najamba	nígíjí	n i ⁵ ɡ i ⁵ dʒ i ⁵	louse (on human or animal)	pou	LOUSE
4019	Nanga	kɔ̀rɔ̀ŋ kɔ᷈:	k ɔ ¹ r ɔ ¹ ŋ _ k ɔː	louse (on human or animal)	pou	LOUSE
4020	Penange	sɛ̀mɛ̀	s ɛ ¹ m ɛ ¹	louse (on human or animal)	pou	LOUSE
4021	Perge_Tegu	kɔ̀rɔ̀m kɔ̌:	k ɔ ¹ r ɔ ¹ m _ k ɔː ¹⁵	louse (on human or animal)	pou	LOUSE
4022	Songhai_Kiini	gá:ní	ɡ aː ⁵ n i ⁵	louse	pou	LOUSE
4023	Songhai_Senni	gán ó	ɡ a ⁵ n _ o ⁵	louse	pou	LOUSE
4025	Tebul_Ure	kɔ̀rɔ̀ŋ gɛ̌:	k ɔ ¹ r ɔ ¹ ŋ _ ɡ ɛː ¹⁵	louse (on human or animal)	pou	LOUSE
4026	Tiranige_Diga	sɛ́mɔ́	s ɛ ⁵ m ɔ ⁵	louse (on human or animal)	pou	LOUSE
4027	Togo_Kan	kàŋ kǎ:	k a ¹ ŋ _ k aː ¹⁵	louse (on human or animal)	pou	LOUSE
4028	Toro_Tegu	tórⁿú	t o ⁵ r̃ ∼ u ⁵	louse (on human or animal)	pou	LOUSE
4029	Yanda_Dom	sɛ̀mɛ̀	s ɛ ¹ m ɛ ¹	louse (on human or animal)	pou	LOUSE
4030	Yorno_So	sèwⁿɛ́	s e ¹ w̃ ∼ ɛ ⁵	louse (on human or animal)	pou	LOUSE
#
4033	Bangime	póɡó póɡò	p o ⁵ ɡ o ⁵ _ p o ⁵ ɡ o ¹	lung(s)	poumon(s)	LUNG
4034	Bankan_Tey	pùsù pàsá	p u ¹ s u ¹ _ p a ¹ s a ⁵	lung	poumon	LUNG
4035	Ben_Tey	pù:sù pà:sá	p uː ¹ s u ¹ _ p aː ¹ s a ⁵	lung	poumon	LUNG
4036	Bunoge	pùsù pùsú	p u ¹ s u ¹ _ p u ¹ s u ⁵	lung	poumon	LUNG
4038	Fulfulde	wuucere	w u u tʃ e r e	lung	poumon	LUNG
4040	Jamsay	pù:jú pà:jú	p uː ¹ dʒ u ⁵ _ p aː ¹ dʒ u ⁵	lung	poumon	LUNG
4041	Mombo	pùjù pájù	p u ¹ dʒ u ¹ _ p a ⁵ dʒ u ¹	lung	poumon	LUNG
4042	Najamba	bú bùjû:	b u ⁵ _ b u ¹ dʒ uː ⁵¹	lung	poumon	LUNG
4043	Nanga	kɛ̀ndɛ̀	k ɛ ¹ n d ɛ ¹	lung	poumon	LUNG
4044	Penange	pùgùjáⁿ pùgùjáⁿ	p u ¹ ɡ u ¹ dʒ ã ⁵ ∼ _ p u ¹ ɡ u ¹ dʒ ã ⁵ ∼	lung	poumon	LUNG
4045	Perge_Tegu	pù:sù pà:sá	p uː ¹ s u ¹ _ p aː ¹ s a ⁵	lung	poumon	LUNG
4046	Songhai_Kiini	kùmpú	k u ¹ m p u ⁵	lung	poumon	LUNG
4047	Songhai_Senni	kùmbò	k u ¹ m b o ¹	lung	poumon	LUNG
4049	Tebul_Ure	pùdù pá:dù	p u ¹ d u ¹ _ p aː ⁵ d u ¹	lung	poumon	LUNG
4050	Tiranige_Diga	àl pús	a ¹ l _ p u ⁵ s	lung	poumon	LUNG
4051	Togo_Kan	pú:jù pá:jù	p uː ⁵ dʒ u ¹ _ p aː ⁵ dʒ u ¹	lung	poumon	LUNG
4052	Tommo_So	kìndɛ̀ bùúdú bààdù	k i ¹ n d ɛ ¹ _ b u ¹ u ⁵ d u ⁵ _ b aː ¹ d u ¹	lung	poumon	LUNG
4053	Toro_Tegu	kùpà:ⁿ sú	k u ¹ p ãː ¹ ∼ _ s u ⁵	lung	poumon	LUNG
4054	Yanda_Dom	pú:zù pá:zù	p uː ⁵ z u ¹ _ p aː ⁵ z u ¹	lung	poumon	LUNG
4055	Yorno_So	bǔ:jù bà:jù	b uː ¹⁵ dʒ u ¹ _ b aː ¹ dʒ u ¹	lung	poumon	LUNG
#
4059	Bambara	kàbá	k a ¹ b a ⁵	corn, maize	Zea mais, maïs	MAIZE
4060	Bangime	bìrɔ̀ ndɔ́ⁿ	b i ¹ r ɔ ¹ _ n d ɔ̃ ⁵ ∼	maize	maïs	MAIZE
4061	Bankan_Tey	bàrà ɛ̀mbɛ̌y	b a ¹ r a ¹ _ ɛ ¹ m b ɛ ¹⁵ j	corn, maize	maïs	MAIZE
4062	Ben_Tey	bàr měyⁿ	b a ¹ r m e ¹⁵ j ∼	corn, maize	maïs	MAIZE
4063	Bunoge	dílímà	d i ⁵ l i ⁵ m a ¹	corn, maize	maïs	MAIZE
4065	Fulfulde	mbamm baari	m b a m m _ b a a r i	maize	maïs	MAIZE
4067	Jamsay	pòrò: ɲú:	p o ¹ r oː ¹ _ ɲ uː ⁵	corn, maize	maize	MAIZE
4068	Jenaama	kèndè	k e ¹ n d e ¹	maize, corn	maïs	MAIZE
4069	Mombo	ɛ̀mbɛ̀ dúlúmá	ɛ ¹ m b ɛ ¹ _ d u ⁵ l u ⁵ m a ⁵	corn, maize	maïs	MAIZE
4070	Najamba	mà dèmbáŋgó	m a ¹ _ d e ¹ m b a ⁵ ŋ ɡ o ⁵	corn, maize	maïs	MAIZE
4071	Nanga	jàrⁿà mbɛ́	dʒ a ¹ r̃ ∼ a ¹ _ m b ɛ ⁵	corn, maize	maïs	MAIZE
4072	Penange	dàlmà yògó	d a ¹ l m a ¹ _ j o ¹ ɡ o ⁵	corn, maize	maïs	MAIZE
4073	Perge_Tegu	bàrà ɛ̀:mbɛ́	b a ¹ r a ¹ _ ɛː ¹ m b ɛ ⁵	corn, maize	maïs	MAIZE
4074	Songhai_Senni	kòtkòlò	k o ¹ t k o ¹ l o ¹	cultivated corn (maize)	maïs cul	MAIZE
4075	Songhai_Kiini	màlàŋ hàmbó	m a ¹ l a ¹ ŋ _ h a ¹ m b o ⁵	corn (maize)	maïs	MAIZE
4077	Tebul_Ure	sàrⁿà ɛ̀mbɛ́	s a ¹ r̃ ∼ a ¹ + ɛ ¹ m b ɛ ⁵	corn, maize	maïs	MAIZE
4078	Tiranige_Diga	dùmà+yò:gé	d u ¹ m a ¹ _ j oː ¹ ɡ e ⁵	corn, maize	maïs	MAIZE
4079	Togo_Kan	màɲɛ̀rⁿ ɛ̀má	m a ¹ ɲ ɛ ¹ r̃ ∼ _ ɛ ¹ m a ⁵	corn, maize	maïs	MAIZE
4080	Tommo_So	sànà ɛ̀mmɛ́	s a ¹ n a ¹ _ ɛ ¹ m m ɛ ⁵	corn, maize	maïs	MAIZE
4081	Toro_Tegu	tɔ̀rⁿí yⁿàrⁿà	t ɔ ¹ r̃ ∼ i ⁵ _ j ∼ a ¹ r̃ ∼ a ¹	corn, maize	maïs	MAIZE
4082	Yanda_Dom	sànà ɛ̀mɛ̀	s a ¹ n a ¹ _ ɛ ¹ m ɛ ¹	corn, maize	maïs	MAIZE
4083	Yorno_So	sàrⁿà ɛ̀mɛ́	s a ¹ r̃ ∼ a ¹ _ ɛ ¹ m ɛ ⁵	corn, maize	maïs	MAIZE
#
4088	Bambara	cɛ̀	tʃ ɛ ¹	man	homme, mâle	MAN
4089	Bangime	ɡùwⁿɔ̀	ɡ u ¹ w̃ ∼ ɔ ¹	man	homme	MAN
4090	Bankan_Tey	árⁿà-m	a ⁵ r̃ ∼ a ¹ + m	man, male person	homme, personne mâle	MAN
4093	Jamsay	ǎn	a ¹⁵ n	man	homme	MAN
4094	Jenaama	kɛ̄ɛ̄gū	k ɛ ³ ɛ ³ ɡ u ³	man	homme	MAN
4095	Mombo	wálá	w a ⁵ l a ⁵	man, male person	homme, personne mâle	MAN
4096	Najamba	ánè	a ⁵ n e ¹	man, male person	homme, personne mâle	MAN
4097	Nanga	árⁿâ	a ⁵ r̃ ∼ a ⁵¹	man, male person	homme, personne mâle	MAN
4098	Penange	wálá	w a ⁵ l a ⁵	man, male person	homme, personne mâle	MAN
4099	Perge_Tegu	ànú	a ¹ n u ⁵	man, male person	homme, personne mâle	MAN
4100	Songhai_Senni	hàr	h a ¹ r	man; male	homme; mâle	MAN
4102	Tebul_Ure	árⁿá	a ⁵ r̃ ∼ a ⁵	man, male person	homme, personne mâle	MAN
4103	Tiranige_Diga	ndà-báná	n d a ¹ + b a ⁵ n a ⁵	man, male person	homme, personne mâle	MAN
4104	Togo_Kan	àrⁿá	a ¹ r̃ ∼ a ⁵	man, male person	homme, personne mâle	MAN
4105	Tommo_So	ànná	a ¹ n n a ⁵	man, male person	homme, personne mâle	MAN
4106	Toro_Tegu	ànú	a ¹ n u ⁵	man, male person	homme, personne mâle	MAN
4107	Yanda_Dom	án	a ⁵ n	man, male person	homme, personne mâle	MAN
4108	Yorno_So	áynɛ́	a ⁵ j n ɛ ⁵	man, male person	homme, personne mâle	MAN
#
4113	Bambara	dɔ́gɔ́	d ɔ ⁵ ɡ ɔ ⁵	market	marché	MARKET
4114	Bangime	kúúⁿ	k ũː ⁵ ∼	market	marché	MARKET
4115	Bankan_Tey	ɛ́wá:	ɛ ⁵ w aː ⁵	market	marché	MARKET
4116	Ben_Tey	ɛ́wá:	ɛ ⁵ w aː ⁵	market	marché	MARKET
4117	Bunoge	ʔìbà	ʔ i ¹ b a ¹	market	marché	MARKET
4118	Fulfulde	luumo	l u u m o	market	marché	MARKET
4119	Jamsay	ɛ́wɛ́	ɛ ⁵ w ɛ ⁵	market	marché	MARKET
4120	Jenaama	sībɛ̄ⁿ	s i ³ b ɛ ³ ∼	market	marché	MARKET
4121	Mombo	íbá	i ⁵ b a ⁵	market	marché	MARKET
4122	Najamba	ébá-n	e ⁵ b a ⁵ + n	market	marché	MARKET
4123	Nanga	ɛ́wɛ́	ɛ ⁵ w ɛ ⁵	market	marché	MARKET
4124	Penange	ébá	e ⁵ b a ⁵	market	marché	MARKET
4125	Perge_Tegu	ɛ́wɛ́	ɛ ⁵ w ɛ ⁵	market	marché	MARKET
4126	Songhai_Kiini	hɛ́bú	h ɛ ⁵ b u ⁵	market, marketplace	marché	MARKET
4127	Songhai_Senni	hébó	h e ⁵ b o ⁵	market, marketplace, weekly market day	marché, jour du marché hebdomadair	MARKET
4129	Tebul_Ure	ɛ́bɛ́	ɛ ⁵ b ɛ ⁵	market	marché	MARKET
4130	Tiranige_Diga	èwà	e ¹ w a ¹	market	marché	MARKET
4131	Togo_Kan	ɛ́wɛ́	ɛ ⁵ w ɛ ⁵	market	marché	MARKET
4132	Tommo_So	íbɛ́	i ⁵ b ɛ ⁵	market	marché	MARKET
4133	Toro_Tegu	lú:mà	l uː ⁵ m a ¹	market	marché	MARKET
4134	Yanda_Dom	ɛ́bà	ɛ ⁵ b a ¹	market	marché	MARKET
4136	Yorno_So	íbɛ́	i ⁵ b ɛ ⁵	market	marché	MARKET
#
4137	Bambara	sɛ́mɛ́	s ɛ ⁵ m ɛ ⁵	marrow	moelle	MARROW
4138	Bangime	dòndì	d o ¹ n d i ¹	marrow	moelle	MARROW
4139	Bankan_Tey	nɔ̀:nî:	n ɔː ¹ n iː ⁵¹	marrow	moelle	MARROW
4140	Ben_Tey	bú:sǎ-m	b uː ⁵ s a ¹⁵ + m	marrow	moelle	MARROW
4141	Bunoge	búgè	b u ⁵ ɡ e ¹	marrow	moelle	MARROW
4142	Fulfulde	mbuso	m b u s o	marrow	moelle	MARROW
4144	Jamsay	búsâm	b u ⁵ s a ⁵¹ m	marrow	moelle	MARROW
4145	Jenaama	dòndì	d o ¹ n d i ¹	marrow	moelle	MARROW
4146	Mombo	bùzé	b u ¹ z e ⁵	marrow	moelle	MARROW
4147	Najamba	nòndî:	n o ¹ n d iː ⁵¹	marrow	moelle	MARROW
4148	Nanga	nɔ̀ndí	n ɔ ¹ n d i ⁵	marrow	moelle	MARROW
4149	Penange	nù:	n uː ¹	marrow	moelle	MARROW
4150	Perge_Tegu	búsâm	b u ⁵ s a ⁵¹ m	marrow	moelle	MARROW
4151	Songhai_Senni	lòndò	l o ¹ n d o ¹	marrow	moelle -cpd: see bòn-	MARROW
4152	Songhai_Kiini	lòndí	l o ¹ n d i ⁵	marrow		MARROW
4154	Tebul_Ure	nɔ́:	n ɔː	marrow	moelle	MARROW
4155	Tiranige_Diga	nó:ndí	n oː ⁵ n d i ⁵	marrow	moelle	MARROW
4156	Togo_Kan	sìyè-iⁿ bɔ́:nɔ́	s i ¹ j e ¹ + ĩ _ b ɔː n ɔ ⁵	marrow	moelle	MARROW
